,0
239859,0.0
3595,2019.4356295512202
304458,0.0
649950,16.333333333333336
691807,33.666666666666664
178014,128.08054593256205
3627,0.0
246768,0.0
295276,2955.5071741264196
603590,0.0
745584,0.0
790988,5003.594596413297
819344,1088.890983291415
855773,0.0
131627,0.0
3669,0.0
137580,0.0
170369,0.0
207735,0.0
240311,990.7848919054802
289177,0.0
309458,5990.173933419521
332141,373.75292879884
519637,0.0
578028,0.0
584923,169.56688311688308
690254,166.88968253968252
744265,335.2723003160074
767068,0.0
816890,401.45828191416433
921965,0.0
923384,0.0
532957,0.0
3829,781.2890044298518
805930,0.0
4358,0.0
4451,0.0
123007,0.0
490141,0.0
42234,0.0
4458,0.0
536122,2233.9635604591485
4553,0.0
31380,965.5085270723426
4852,1732.9694391822493
122754,631.4609057609061
145443,0.0
237205,23378.783628842677
661524,3896.923472680497
664817,1482.0396514003717
806336,365.8666666666667
100160,0.0
4955,0.0
577627,751.3059787434792
1190,0.0
5307,121.37835497835498
74195,48.208741258741256
101946,161.5
134600,930.6362321434794
164053,0.0
165011,4726.6002886615215
170770,748.6587653255123
279337,4331.632665820594
290072,1287.235485347985
316834,6860.33846354343
361393,16992.524076376896
411761,2644.361095493363
568861,0.0
614823,0.0
622805,8276.980540799417
866491,0.0
887806,148.03607503607503
927555,2849.972580224674
933172,515.3331845420662
22124,0.0
5441,0.0
98465,0.0
105422,0.0
163386,0.0
246611,0.0
260206,0.0
287259,0.0
315403,0.0
371258,0.0
386253,0.0
406294,0.0
424244,4.25
490952,0.0
501407,0.0
561715,0.0
588450,0.0
673208,0.0
749970,0.0
751910,0.0
925852,0.0
957085,0.0
5501,0.0
223627,0.0
280956,0.0
351733,958.0090852130328
357406,0.0
388198,0.0
506513,0.0
572737,0.0
825251,0.0
5882,0.0
120521,8523.137912498623
180228,11368.246253877933
799053,1347.3116130239837
824022,12227.638577784648
16835,0.0
22928,0.0
46120,0.0
76057,51.195346320346324
114342,5.642857142857143
137474,3277.6448785277075
138699,2707.956501985505
311674,0.0
327765,2290.48402093005
489676,0.0
6334,28253.54651732284
5980,486.8718253968253
150629,0.0
695189,0.0
804476,0.0
958533,0.0
28692,0.0
6143,1.7
175553,3895.750664299838
208404,0.0
404463,0.0
640675,0.0
868092,564.6567523247543
749222,0.0
6232,0.0
752945,23.23760124925315
37730,0.0
6310,0.0
39258,0.0
47789,0.0
51992,0.0
78741,0.0
130173,0.0
184043,0.0
287917,0.0
350840,2408.228849051992
387530,0.0
490554,0.0
612716,572.127015039099
853492,0.0
898479,0.0
936425,1312.4589523025109
987491,2440.419530162985
11707,588.5085215509131
6320,14.083954451345754
43714,2890.4582004810695
46925,1005.7592796092797
96964,101.42423190844247
102399,207.08395445134573
110161,727.1511945641743
130689,306.1404990434399
136871,603.2514563867506
277351,0.0
481461,0.0
674662,0.0
685647,636.3690610114523
796734,1605.9303024674375
957296,221.0
60306,0.0
79016,3259.60515969632
82584,379.41222247626695
162677,206.96418997668997
172642,0.0
184502,1047.6017235732163
204901,1578.8127010760627
211758,0.0
212612,1803.5107060415087
213590,548.9852824463119
244406,0.0
742899,25693.28144078145
396372,0.0
6563,0.0
21334,0.0
6568,0.0
816701,0.0
825168,0.0
46861,9318.787581364275
6613,21.0
60679,0.0
815039,0.0
825208,0.0
942252,0.0
6855,0.0
197424,0.0
6860,0.0
311680,0.0
617613,0.0
619388,0.0
245039,307.75000000000006
7031,0.0
389979,0.0
778568,0.0
36537,0.0
7230,0.0
89021,0.0
209142,0.0
307135,0.0
496405,87.91206474684735
805785,131.26666666666668
821571,36881.595776659204
842351,195.0
113480,1379.081258404852
7305,0.0
152312,1618.5345238095238
61479,2.1190476190476186
7448,0.0
64145,3.2
82013,0.0
118544,2713.9257848166135
144458,2619.838584145473
147200,0.0
162820,30.044298245614034
329468,11.683333333333334
524239,38.637301587301586
894335,2556.6433465145506
41420,0.0
59819,75.85952380952381
101953,0.0
118289,2260.122934255227
477875,4082.7495648602953
500889,12.719780219780219
509356,0.0
569256,99.84646464646464
572106,0.0
594665,267.6122111271605
664849,229.04105785855012
746666,0.0
865016,0.0
894847,17.1
55128,4264.98944890915
7729,0.0
58616,0.0
116984,8200.475770658266
502806,0.0
773642,0.0
50251,0.0
7731,0.0
88180,418.0
798606,5.2333333333333325
7920,0.0
139908,0.0
418740,0.0
671953,0.0
891063,0.0
334740,0.0
7974,0.0
13393,0.0
8125,184.17575757575761
59655,0.0
94224,919.2898782495456
128099,47229.42780053527
149973,0.0
170454,31.75833028083028
179764,143.7515873015873
414251,14731.252712317604
477377,7.0
542976,98.1769294431059
667169,0.0
751738,148.53452380952382
772526,813.1823144176085
803242,0.0
806542,7733.627170142526
817011,690.4950327450327
894531,26.57989417989418
59293,1531.6791936391783
8245,4.833333333333334
71336,277.6202380952381
328352,357.6478633951762
575051,0.0
65590,0.0
8549,0.0
189678,0.0
325459,0.0
422405,0.0
545726,0.0
621944,0.0
752314,0.0
780625,0.0
922911,0.0
39013,0.0
8570,0.0
305363,0.0
563834,0.0
690456,0.0
781766,0.0
808944,0.0
855836,0.0
178906,0.0
8591,0.0
219203,1653.570698690452
803026,0.0
11754,201.78104313913502
22257,13.084199134199133
137084,0.0
159433,88.39798534798538
177454,1738.170551425699
228099,0.0
235923,0.0
246960,49.43233363858364
290590,0.0
302106,397.2841036414564
354722,0.0
390477,1169.3957781925194
484145,114.88333333333337
495338,395.657251082251
545074,118.42508116883118
572499,9.0
776093,78.75836385836385
790833,409.44466089466084
874289,680.9463924963924
9084,90.09775833004733
121590,4887.141385398005
253142,107.26190476190476
567624,8.25
9218,0.0
590441,0.0
9437,0.0
133057,28.628339022089
161808,1714.1288560643159
162269,697.2896718866435
162487,1187.9583705315138
227088,67.06906994497739
270491,9028.41326911335
286115,8.849848762348763
340446,0.0
368112,110.6057388769729
495861,0.0
749476,13.947325591075591
750131,0.0
834108,339.3404761904762
858375,662.3841987702867
9441,0.0
167320,0.0
178122,0.0
420133,134.68948317207247
820115,0.0
9490,0.0
393345,144.62499999999997
564333,0.0
23290,0.0
9680,758.1057834322539
170690,0.0
242966,0.0
490416,0.0
494537,0.0
641450,0.0
748773,4009.3894306244156
9787,0.0
543595,0.0
750742,0.0
782768,220.75955433455434
813946,0.0
9970,0.0
12472,111.69392361451185
10412,43.8
20050,0.0
36106,0.0
38490,747.3294311109092
77175,0.0
107139,0.0
178536,0.0
191947,3867.5606924951135
265440,73.5167748917749
307461,6189.862706326543
313284,955.5369880119881
317417,0.0
745964,722.6967069480226
798792,95.01758225434706
92942,0.0
10538,0.0
127337,0.0
183858,265.97011812063306
217622,16.85
238115,1463.3990191832252
531986,2527.9911563814007
617196,4651.2767044924785
645474,0.0
809266,28.9684301720662
852855,35.5
62823,0.0
10982,0.0
202545,0.0
385611,0.0
11046,0.0
158309,20.835353535353534
225930,0.0
680476,0.0
792530,0.0
15318,250.57301587301595
11052,0.0
81561,0.0
207127,0.0
214162,0.0
251375,0.0
300749,0.0
396676,0.0
522768,16.714540819803975
605375,0.0
792370,0.0
798248,860.0694959037069
944084,0.0
18258,42.586904761904776
11210,0.0
169536,0.0
11242,0.0
740833,0.0
11506,0.0
44994,701.6092674868991
11608,0.0
129547,10.844949494949494
205180,5086.593156843157
369270,0.0
611102,0.0
617844,0.0
625739,132.53853525860106
942529,1911.3828710719968
11664,0.0
66570,0.0
67528,982.4421034521034
267354,0.0
743929,1889.39208855472
809058,0.0
927627,6507.236789255662
325401,4365.58115079365
473554,285.1357142857143
490549,1199.6732789611908
674150,48.39450428957009
686897,5086.565365100503
936190,261.2473098633393
68780,0.0
11910,115.60419514695829
175196,0.0
184187,0.0
201760,548.7518177163337
248392,0.0
341137,42.0
12128,68.49070096570097
127063,0.0
155563,134.87847985347983
308871,449.6064561347974
478246,0.0
651156,0.0
762731,0.0
767016,0.0
117844,160.29220779220776
12180,0.0
200791,2243.127991467886
320761,15.468143844459634
410219,1541.4217637136278
471156,0.0
573100,0.0
791483,233.47991575275296
238495,688.6107142857143
493122,214.0
543055,1005.6312520812521
596922,8.253968253968253
631774,717.0522009107683
751019,0.0
925181,0.0
12491,0.0
12570,0.0
573978,666.3452197097707
152023,0.0
12595,0.0
16759,0.0
12644,0.0
39656,0.0
160198,0.0
172350,0.0
301955,5.0
770629,0.0
47421,0.0
106298,0.0
165663,0.0
193320,0.0
299471,0.0
745241,9.166666666666666
897214,0.0
12877,0.0
34899,0.0
12972,0.0
51376,125.25349522742279
167287,0.0
219483,0.0
290812,23.677148987699713
364399,228.5740642440872
809357,264.21903064255997
842802,4387.486977584904
990384,0.0
71970,1321.7964396714403
13038,0.0
90389,0.0
673114,7.533333333333333
781172,0.0
13101,0.0
81017,510.4768328893328
147638,8.666666666666666
186927,47.72456520088099
300245,986.3466913242244
675495,1232.025216450217
826364,0.0
840000,1395.3710678210675
667794,3394.0154471602887
13377,0.0
934721,161.48676046176047
14651,1632.7918942168944
70715,5801.846781452927
144847,4383.3214045148125
629609,1076.8612637362635
664378,3501.298839932559
765722,8.825
814606,1831.4390282232384
868456,1.646825396825397
934069,6824.1595238095215
944310,178.59328473813773
31685,5802.2909855153175
13387,846.5665440510645
96613,1306.1416254432693
117490,0.0
147635,732.190094927808
159214,1415.774779012697
166785,0.0
174557,3722.8547742290402
182900,90.59848484848484
184091,83.45555555555556
204386,566.2523263709561
248798,426.29957852604906
285272,1072.9937911382303
294923,2890.498974728283
359016,432.11551585669235
359966,66.59880952380954
688400,9.689811066126856
791120,3083.448793597443
812046,333.5222222222222
816387,0.0
855405,1047.3090680617302
962339,0.0
31067,2179.1368725069797
677781,247.296543100262
766893,16512.22979025787
772976,1812.5848919054804
814898,58.058686314649776
15694,0.0
13508,0.0
29791,0.0
29884,564.972633354616
31556,0.0
36521,0.0
79044,0.0
112185,0.0
145128,0.0
212131,0.0
240665,209.34187710458866
326249,1743.6610428984868
575522,0.0
793425,0.0
815537,0.0
954964,0.0
13511,2569.3864015327167
608701,0.0
797881,0.0
13583,0.0
21744,0.0
103484,423.0
600069,0.0
774588,3468.358061719988
848034,1182.5903550783087
31274,0.0
13755,0.0
199995,0.0
253861,0.0
404434,105.93582251082253
798992,15.0
140176,0.0
14073,0.0
61480,0.0
14201,230.0
131581,297.64682066299713
162233,759.8121819958503
781094,2098.792035608609
111794,0.0
14263,46.26666666666667
161173,0.0
227776,0.0
398615,0.0
607283,837.8353733919446
32071,0.0
14329,0.0
98189,0.0
193160,23.076190476190476
380704,0.0
549797,573.9130239858184
747506,6936.613888888891
796741,0.0
848784,0.0
857203,0.0
14699,0.0
44764,165.72365358119194
75747,925.4318664894905
97182,537.0971330246157
14724,87.12777777777778
936946,1653.332422969188
14757,0.0
79960,0.0
150048,294.9568679579868
203008,0.0
303626,0.0
825924,6.75
887619,11.092857142857143
14822,0.0
128440,17.55482574690965
128495,0.0
758453,0.0
891264,0.0
923033,0.0
16281,376.8234334506073
14931,0.0
58549,2911.3394904768434
14959,0.0
15158,0.0
49774,0.0
61044,0.0
96379,600.8354878378021
467203,11965.991804430172
69986,403.95000000000005
72205,123.4238606111661
159699,2618.8624175332116
294085,435.3926751193255
637150,0.0
806247,189.917316017316
15405,0.0
16438,0.0
64303,0.0
73421,0.0
154530,0.0
180263,0.0
314600,254.0599206349206
343930,110.2038663950429
475932,0.0
478426,0.0
485191,0.0
501692,0.0
569914,0.0
684240,0.0
764181,0.0
790732,0.0
866786,0.0
939567,788.6159265324545
78044,5917.012409047396
15856,0.0
16132,0.0
16186,0.0
572579,53.99492729492731
16227,0.0
38466,2341.4375180375177
16235,0.0
44703,173.94186507936502
153590,28.493759018759018
179205,79.84900099900102
232564,232.52441922112982
295545,3137.0972175868033
626268,2036.1985946896243
696015,520.5506867386664
888730,788.3747386209983
29067,0.0
423267,0.0
483587,0.0
582313,2122.7577546834605
47033,217.5787878787879
16574,478.0
129761,348.6490219666317
301619,4809.926440156589
334193,2091.7463023728114
798662,0.0
131841,0.0
16925,0.0
793227,0.0
93322,640.0954970432658
16944,0.0
138063,0.0
160848,0.0
328014,1003.461976944858
641994,0.0
751592,1889.8365968487074
785380,3051.925359947979
836312,48.65369075369075
17021,0.0
263937,0.0
540883,0.0
817754,0.0
845775,0.0
864209,308.7891996891997
17387,0.0
70027,0.0
104455,0.0
120953,0.0
501081,0.0
564726,0.0
784814,0.0
40225,295.3263379594262
17748,363.67914009794816
418955,326.7596235463881
491220,943.8654757578784
575012,0.0
597309,2136.7231487853396
801573,277.6615515302738
806877,1592.9796982102866
830375,59.83041541791542
33161,67623.17648191334
17877,253.80369952507527
590285,57.43928571428572
607448,693.6061589772278
766094,0.0
944349,0.0
17882,0.0
17929,71.5246585715626
162930,0.0
164093,0.0
185948,28.556623931623932
260038,487.8385904282137
368367,0.0
378624,2241.693206791059
29867,838.6355595350276
17937,0.0
171728,0.0
273531,4411.691071428572
314113,260.0
81796,0.0
18137,0.0
119629,0.0
290464,0.0
764702,0.0
845443,0.0
305501,3.0
18176,0.0
103162,5.79090909090909
213212,472.26225935899873
302685,0.0
384675,1875.2272232755672
834673,0.0
489520,2572.4633891625917
18513,0.0
18691,0.0
671244,0.0
766533,0.0
78886,0.0
18828,0.0
80720,0.0
137390,88.64285714285714
260212,431.191694553324
482677,0.0
567570,1.879385797331779
789340,0.0
831215,0.0
895443,405.91756316168915
18862,0.0
53739,5410.501068192212
98081,2784.880670280013
106987,1644.2610155102545
131681,327.9166666666666
314155,14.0
330575,491.8395953483222
344275,1730.4173773122304
745915,790.1856234043735
753985,0.0
794449,0.0
822777,395.33333333333337
19029,0.0
19133,0.0
132449,231.38944943944946
232701,0.9333333333333333
362437,0.0
409968,0.0
671156,345.3170189459663
815236,920.0935549100022
837946,119.4030931057247
838300,27.027200577200574
52900,37098.83460696705
87985,0.0
274321,9631.50161224453
814852,0.0
823012,1167.1592178067224
19392,0.0
19701,20.233333333333334
34988,0.0
44906,0.0
46527,0.0
188190,0.0
423305,0.0
633181,0.0
751604,0.0
179379,0.0
19435,0.0
188202,0.0
224638,69.74497043167119
233066,175.72142857142856
307025,0.0
504928,0.0
614339,198.08333333333331
763301,576.4666666666667
608945,0.0
19740,0.0
19831,0.0
781370,0.0
19892,0.0
154998,134.0
257544,0.0
749734,0.0
855423,0.0
341422,36.0
19953,0.0
591104,0.0
688804,466.6666666666667
20028,0.0
28166,0.0
59156,2027.281145698445
76881,0.0
276085,0.0
81194,3311.173214125416
20278,73.57570387129212
100854,2120.4595731178897
108826,267.2095056923927
148477,668.0166666666669
164594,2130.8056332187207
168958,14.818986568986569
198162,29.768215994531783
233228,473.6473410361568
457807,583.1817955871071
838195,19.136300687616476
611877,0.0
20319,48.141666666666666
750203,2997.7330686467353
74970,0.0
20403,1.8333333333333333
246022,137.30835361688906
287604,1577.3528095950583
120010,0.0
20729,0.0
163420,0.0
206407,0.0
475334,0.0
479350,0.0
486047,0.0
604075,0.0
786613,0.0
1416172,0.0
20740,0.0
129817,28.0
165830,0.0
181376,3505.4463921447787
352171,0.0
681340,0.0
697350,0.0
788508,0.0
798477,0.0
20760,0.0
80780,725.4908014926726
85410,0.0
142050,341.2195327333485
174122,868.3434906378687
177060,4470.470553551624
307875,1897.0442856956847
345355,145.67608035239613
852997,100.66557639127305
69534,0.0
20812,0.0
222436,7.0
251595,0.0
297702,0.0
20862,0.0
520975,0.0
680522,799.0331749404162
20919,0.0
97529,0.0
20971,0.0
226380,0.0
680003,0.0
789775,0.0
798326,0.0
800100,8.1520202020202
928942,27.653124653124653
961688,0.0
189644,0.0
20984,0.0
21008,0.0
281254,0.0
393789,0.0
510805,0.0
530745,626.5867357733376
583959,2857.7878207236454
592954,10.828223052406356
681171,0.0
787960,0.0
936206,121.5439393939394
941579,1556.540063450259
21009,0.0
140816,506.1273465352867
252184,0.0
337631,2788.4921188536878
467853,0.0
21292,0.0
887348,0.0
21492,0.0
194703,620.373429057496
756656,1061.7428571428572
21578,0.0
191063,0.0
308932,0.0
672011,0.0
46794,0.0
21670,0.0
99246,0.0
162197,0.0
169795,0.0
377581,0.0
570061,0.0
615489,0.0
925528,0.0
528221,3057.8585849167875
21747,674.7875152625153
94210,4839.778311394488
397042,0.0
502199,0.0
548338,0.0
674332,893.841909707939
678408,0.0
22020,0.0
228299,0.0
233862,980.1426652269298
243527,0.0
463527,229.39404761904765
156043,0.0
259800,0.0
754879,0.0
792925,0.0
22348,1198.7822769828858
631579,1060.761366696437
927736,65.36004792422304
955544,0.0
961234,2.0
103324,0.0
22369,0.0
151787,0.0
305541,695.0
22574,0.0
22602,0.0
22875,0.0
278575,2670.3215229215225
567190,0.0
573870,0.0
923618,0.0
2993710,823.8610196023873
228323,0.0
22981,0.0
23147,0.0
74853,0.0
23202,0.0
921306,5732.674343481761
190632,0.0
23411,0.0
23925,0.0
610706,49.411904761904765
23982,0.0
24139,0.0
502163,0.0
24152,0.0
75295,248.8061691963006
24309,0.0
173988,325.9362226853607
190021,917.5857168115681
242861,280.2001655207537
636474,363.26617419319007
24329,0.0
172612,1808.1213589599492
932858,539.778630384189
24568,899.7896461988408
607804,0.0
24944,2138.0266256725645
407986,238.78672438672436
814220,0.0
161351,0.0
25142,0.0
268871,0.0
333464,152.0276556776557
25236,0.0
193231,3.009199134199134
413524,1572.6797456484521
104714,13991.94971610454
25394,244.29285714285714
35076,389.4650424412191
161920,3358.06897678177
239921,2155.8085237453784
332257,7061.415824666926
482334,1617.4796521658081
748222,0.0
25778,0.0
129775,3611.5631737296667
131624,0.0
25857,0.0
617370,0.0
793845,255.0
25899,0.0
101795,0.0
25965,0.0
188432,0.0
944206,0.0
26023,0.0
354158,0.0
564239,0.0
678339,0.0
755494,329.32038733826664
771010,0.0
838241,0.0
840523,0.0
937003,0.0
26161,0.0
26164,0.0
69060,0.0
100473,0.0
109414,0.0
238297,0.0
498691,734.7403343073996
585189,0.0
762500,0.0
766361,0.0
797431,2.1666666666666665
172167,0.0
26193,0.0
174752,0.0
601430,0.0
749504,0.0
26367,0.0
105354,0.0
500992,0.0
835585,0.0
859868,0.0
948171,0.0
26510,817.8879712301238
185615,781.0596638517768
198532,1214.260721010995
391398,1532.887012987013
538677,1580.852933908197
744796,5973.152475767579
814751,1059.520527362663
26520,717.2298689604783
37658,341.352380952381
57209,0.0
118327,7.259281341804228
140499,2195.0597215246953
174822,256.833846153846
186594,0.0
241724,92.46318467186462
311074,38.0
387815,4010.267917190664
488378,1945.7646825364636
521704,167.25467449217447
607028,14.0
635413,2249.345752396439
645612,174.294285518242
678009,3756.940476190476
753963,61.5
773392,0.0
799466,0.0
849672,546.0741683754841
936658,0.0
26637,0.0
72041,310.8707587733902
26825,0.0
123915,0.0
208303,0.0
754251,1027.508211233211
756180,0.0
26952,0.0
83095,364.8998917748917
152973,178.06737436540067
182360,727.5162589038009
577235,669.2432258754317
27102,0.0
27136,3692.0961719120473
203670,0.0
313899,0.0
749671,0.0
27221,0.0
769444,4963.1303025102525
27916,2781.2003197177846
250435,1166.521062271062
266160,0.0
330601,0.0
330967,8.61886446886447
894827,1133.8543736348456
28002,0.0
242211,0.0
323194,0.0
259529,447.75119047619046
28015,0.0
191429,0.0
769616,0.0
959770,1482.2748975852933
28316,0.0
28432,1251.2525302004024
127360,756.2194339106916
358820,2264.381032998504
481057,499.7879254534972
567325,0.0
28772,460.2232072562794
203639,0.0
29978,0.0
28863,0.0
28918,0.0
35021,2601.7197361843787
135024,1058.7232654409188
282709,0.0
569685,0.0
29334,0.0
353145,61.95821955821957
29365,0.0
29600,0.0
70800,0.0
154544,0.0
195874,109.84355477175936
197921,364.06111385770606
768321,0.0
784732,115.83912337662338
29604,0.0
29909,0.0
45313,139.31340749893383
292915,361.99892416042314
293896,0.0
505532,676.1796725864036
595101,2501.844676876508
643549,60.016666666666666
794173,0.0
845625,67.90645886792946
892823,0.0
956707,0.0
29808,0.0
84814,0.0
391933,0.0
588508,0.0
596126,0.0
809999,0.0
256349,188.94411392103208
322027,0.0
479028,164.90155980381053
495784,0.0
815575,350.32172759863204
137494,6998.06636751434
376608,4408.395147907648
792953,210.5477468357186
793988,56.45960578831288
803720,0.0
193216,0.0
210323,88.16816794316794
482600,0.0
297955,0.0
319021,0.0
486645,0.0
501802,0.0
583478,0.0
202554,0.0
30250,0.0
489316,0.0
30431,0.0
129308,62.11532024785862
415239,0.0
745318,0.0
790814,63.3605485829624
30925,47.733333333333334
395819,0.0
30928,3.8095238095238093
61226,137.24768786555862
607773,0.0
892771,15.712491163806954
31022,0.0
290040,33.2099180973003
317093,0.0
668448,1440.9154735083491
817000,39.43408486937899
51066,699.0
31158,0.0
31263,398.25481221994374
304401,0.0
31324,0.0
590479,0.0
925837,0.0
299668,516.1309523809523
31442,0.0
210991,0.0
317865,79.24594572094576
585249,549.2046497620025
922728,570.4079365079366
84053,0.0
119651,56.61666666666667
478603,0.0
758444,0.0
31606,0.0
336783,186.70333921608514
384920,0.0
394449,255.89893717393716
674263,0.0
31617,0.0
408696,0.0
607202,2501.1195479185426
920101,4.166666666666666
46699,663.6078735591893
105618,217.00281385281383
130115,1777.3304221978653
138833,4159.223800580223
170815,3450.784346684671
244711,0.0
265456,32.0
424296,7.767857142857143
479582,60.57101356656983
496097,2388.990392369069
497132,1922.6528445367844
636044,210.4320069201849
692100,1111.7113443636724
771297,26.916666666666668
31697,0.0
31765,0.0
31823,0.0
573410,100.95595238095237
652255,518.7805311659265
82742,1256.4188346569147
31969,0.0
222927,0.0
231645,0.0
31971,0.0
32045,0.0
12802,0.0
195368,0.0
32193,0.0
289685,260.8260073260072
32301,0.0
32333,0.0
333634,5595.152590126986
32366,2348.9357364857365
517264,0.0
577531,0.0
845468,818.3754434393545
32401,0.0
659517,0.0
674873,0.0
32409,0.0
32433,0.0
175708,412.05952380952385
759031,0.0
32807,0.0
150062,0.0
242511,2091.098086257233
32971,0.0
163229,0.0
597094,0.0
64509,2707.5802876861703
343396,455.8140865340026
68551,0.0
33481,0.0
283405,0.0
767370,0.0
926108,0.0
33560,0.0
627337,0.0
660401,0.0
33580,0.0
218885,2.7333333333333334
219334,0.0
939187,0.0
33666,0.0
125465,0.0
33995,0.0
33316,0.0
34094,67.0
138332,0.0
839369,0.0
68738,0.0
34172,0.0
259561,0.0
639053,0.0
920073,0.0
34249,2162.9403644059794
152002,1252.3409795922887
218994,115.65194805194801
337271,0.0
377908,469.05462876758236
489876,617.77031024531
515628,282.1801443226312
543867,479.1586652012531
823165,195.37938348201507
34382,0.0
89710,1.4931929181929182
149515,132.09449716949715
574597,408.59529049382
665957,0.0
921002,193.16988566988567
206967,0.0
34617,0.0
786228,0.0
55304,121.40710891972302
34867,0.0
75171,36.00977355977356
143367,0.0
423095,0.0
761706,204.0
34880,0.0
92303,0.0
131650,1200.8085673418232
493327,0.0
816900,17.524242424242424
922200,8.0
487186,246.14568637552864
672910,0.0
926604,168.62123549961746
948557,0.0
57488,0.0
82831,0.0
403120,940.974641649349
149044,73.30555555555557
267814,675.7117955057863
345168,885.0662432938431
658346,5902.852820365589
35338,0.0
160638,0.0
246885,63.33247863247863
35464,63.642857142857146
397876,17.76904761904762
662800,0.0
762288,0.0
778344,21.905678063766302
35587,0.0
422947,0.0
515251,0.0
931105,0.0
950956,0.0
42993,32.551923076923075
35697,11.551923076923076
35719,0.0
80537,0.0
35864,0.0
3495279,0.0
36310,0.0
135054,0.0
266255,0.0
766385,0.0
36312,0.0
167517,22.083333333333332
286561,1890.5254128246686
36327,0.0
135152,0.0
799081,0.0
925066,0.0
36468,0.0
573241,0.0
61172,28.267058155409536
758520,0.0
858827,128.20833333333331
889097,2.8943615594931384
36645,0.0
558339,0.0
642664,0.0
988386,0.0
858710,1888.191932332374
36849,0.0
903609,133.0
36934,0.0
36987,40.817063492063475
484396,593.2138309789626
37026,0.0
578031,0.0
935990,0.0
315336,0.0
37197,0.0
556242,0.0
75100,0.0
140689,0.0
222351,0.0
474482,0.0
913210,0.0
171693,0.0
37794,11.0
37865,0.0
37931,0.0
38061,0.0
747757,0.0
61534,0.0
38302,0.0
142652,0.0
38321,0.0
108679,0.0
636433,0.0
775877,0.0
923705,0.0
3413,0.0
128249,0.0
142178,0.0
205254,0.0
813392,1697.8003363251814
816896,34.48012820512821
73644,890.3289793539795
171637,989.2021506271508
190946,0.0
332852,0.0
3056,0.0
38579,389.10949917916116
750925,0.0
783250,0.0
926548,31.218875086266387
38805,0.0
58438,1057.07699250354
106882,0.0
110104,10.169642857142858
127696,0.0
176358,524.268430546062
200074,1569.4062232644017
619423,0.0
684830,26.166666666666664
884962,0.0
920939,0.0
139933,0.0
213165,5682.0638089375825
814036,5766.6419871191865
38977,6.323393655609146
138520,0.0
223197,0.0
255704,0.0
312354,0.0
367459,0.0
471355,0.0
472925,0.0
761108,0.0
855952,0.0
58372,0.0
39342,0.0
308645,0.0
39406,0.0
453041,0.0
741177,0.0
39637,0.0
